"","term","gene"
"16947","NK cells%BLUEPRINT%2.txt23","HELZ"
"16948","NK cells%BLUEPRINT%2.txt24","GNLY"
"16949","NK cells%BLUEPRINT%2.txt25","STAG2"
"16950","NK cells%BLUEPRINT%2.txt26","ZMYND11"
"16951","NK cells%BLUEPRINT%2.txt27","ZBTB1"
"16952","NK cells%BLUEPRINT%2.txt28","SACM1L"
"16953","NK cells%BLUEPRINT%2.txt29","TBX21"
"16954","NK cells%BLUEPRINT%2.txt30","RAB14"
"16955","NK cells%BLUEPRINT%2.txt31","CD244"
"16956","NK cells%BLUEPRINT%2.txt32","AGK"
"16957","NK cells%BLUEPRINT%2.txt33","DNAJB14"
"16958","NK cells%BLUEPRINT%2.txt34","FIP1L1"
"16959","NK cells%BLUEPRINT%2.txt35","ARPC5L"
"16960","NK cells%BLUEPRINT%2.txt36","HIPK1"
"16961","NK cells%BLUEPRINT%3.txt1","FASLG"
"16962","NK cells%BLUEPRINT%3.txt2","CD247"
"16963","NK cells%BLUEPRINT%3.txt3","CTSW"
"16964","NK cells%BLUEPRINT%3.txt4","CX3CR1"
"16965","NK cells%BLUEPRINT%3.txt5","GZMB"
"16966","NK cells%BLUEPRINT%3.txt6","IL2RB"
"16967","NK cells%BLUEPRINT%3.txt7","KLRD1"
"16968","NK cells%BLUEPRINT%3.txt8","LTA"
"16969","NK cells%BLUEPRINT%3.txt9","PRF1"
"16970","NK cells%BLUEPRINT%3.txt10","PTGDR"
"16971","NK cells%BLUEPRINT%3.txt11","PTPN4"
"16972","NK cells%BLUEPRINT%3.txt12","XCL1"
"16973","NK cells%BLUEPRINT%3.txt13","TKTL1"
"16974","NK cells%BLUEPRINT%3.txt14","TNFSF11"
"16975","NK cells%BLUEPRINT%3.txt15","IL18RAP"
"16976","NK cells%BLUEPRINT%3.txt16","NCR1"
"16977","NK cells%BLUEPRINT%3.txt17","GNLY"
"16978","NK cells%BLUEPRINT%3.txt18","ZMYND11"
"16979","NK cells%BLUEPRINT%3.txt19","SACM1L"
"16980","NK cells%BLUEPRINT%3.txt20","TBX21"
"16981","NK cells%BLUEPRINT%3.txt21","CD244"
"16982","NK cells%BLUEPRINT%3.txt22","AGK"
"16983","NK cells%BLUEPRINT%3.txt23","ZNF426"
"16984","NK cells%BLUEPRINT%3.txt24","DNAJB14"
"16985","NK cells%BLUEPRINT%3.txt25","HIPK1"
"16986","NK cells%FANTOM%1.txt1","FASLG"
"16987","NK cells%FANTOM%1.txt2","CD247"
"16988","NK cells%FANTOM%1.txt3","CX3CR1"
"16989","NK cells%FANTOM%1.txt4","GRIK4"
"16990","NK cells%FANTOM%1.txt5","GZMB"
"16991","NK cells%FANTOM%1.txt6","IL2RB"
"16992","NK cells%FANTOM%1.txt7","LIM2"
"16993","NK cells%FANTOM%1.txt8","PRF1"
"16994","NK cells%FANTOM%1.txt9","PTGDR"
"16995","NK cells%FANTOM%1.txt10","TKTL1"
"16996","NK cells%FANTOM%1.txt11","NCR1"
"16997","NK cells%FANTOM%1.txt12","NMUR1"
"16998","NK cells%FANTOM%1.txt13","GNLY"
"16999","NK cells%FANTOM%1.txt14","CD160"
"17000","NK cells%FANTOM%1.txt15","TBX21"
"17001","NK cells%FANTOM%2.txt1","IL2RB"
"17002","NK cells%FANTOM%2.txt2","PTGDR"
"17003","NK cells%FANTOM%2.txt3","XCL1"
"17004","NK cells%FANTOM%2.txt4","IL18RAP"
"17005","NK cells%FANTOM%2.txt5","NCR1"
"17006","NK cells%FANTOM%2.txt6","SACM1L"
"17007","NK cells%FANTOM%2.txt7","DNAJB14"
"17008","NK cells%FANTOM%2.txt8","ARPC5L"
"17009","NK cells%FANTOM%3.txt1","GZMB"
"17010","NK cells%FANTOM%3.txt2","IL2RB"
"17011","NK cells%FANTOM%3.txt3","LIM2"
"17012","NK cells%FANTOM%3.txt4","PTGDR"
"17013","NK cells%FANTOM%3.txt5","NCR1"
"17014","NK cells%FANTOM%3.txt6","NMUR1"
"17015","NK cells%FANTOM%3.txt7","GNLY"
"17016","NK cells%FANTOM%3.txt8","CD160"
"17017","NK cells%HPCA%1.txt1","BAD"
"17018","NK cells%HPCA%1.txt2","CD247"
"17019","NK cells%HPCA%1.txt3","SEPT7"
"17020","NK cells%HPCA%1.txt4","CHRNE"
"17021","NK cells%HPCA%1.txt5","DR1"
"17022","NK cells%HPCA%1.txt6","GIPR"
"17023","NK cells%HPCA%1.txt7","GOLGA4"
"17024","NK cells%HPCA%1.txt8","GZMH"
"17025","NK cells%HPCA%1.txt9","GZMB"
"17026","NK cells%HPCA%1.txt10","GZMM"
"17027","NK cells%HPCA%1.txt11","HNRNPL"
"17028","NK cells%HPCA%1.txt12","IFNG"
"17029","NK cells%HPCA%1.txt13","LAG3"
"17030","NK cells%HPCA%1.txt14","MGAT2"
"17031","NK cells%HPCA%1.txt15","MLH1"
"17032","NK cells%HPCA%1.txt16","NEK1"
"17033","NK cells%HPCA%1.txt17","NFE2L2"
"17034","NK cells%HPCA%1.txt18","NKG7"
"17035","NK cells%HPCA%1.txt19","PPP2CA"
"17036","NK cells%HPCA%1.txt20","PRF1"
"17037","NK cells%HPCA%1.txt21","PRKAG1"
"17038","NK cells%HPCA%1.txt22","PTGDR"
"17039","NK cells%HPCA%1.txt23","XCL1"
"17040","NK cells%HPCA%1.txt24","SON"
"17041","NK cells%HPCA%1.txt25","SUPV3L1"
"17042","NK cells%HPCA%1.txt26","TBCC"
"17043","NK cells%HPCA%1.txt27","PRDM2"
"17044","NK cells%HPCA%1.txt28","HIST1H3A"
"17045","NK cells%HPCA%1.txt29","NCR1"
"17046","NK cells%HPCA%1.txt30","PRDX6"
"17047","NK cells%HPCA%1.txt31","YAF2"
"17048","NK cells%HPCA%1.txt32","KLRG1"
"17049","NK cells%HPCA%1.txt33","SF3B4"
"17050","NK cells%HPCA%1.txt34","NMUR1"
"17051","NK cells%HPCA%1.txt35","GNA13"
"17052","NK cells%HPCA%1.txt36","GPATCH8"
"17053","NK cells%HPCA%1.txt37","DNAJC2"
"17054","NK cells%HPCA%1.txt38","ASTE1"
"17055","NK cells%HPCA%1.txt39","ANKRD11"
"17056","NK cells%HPCA%1.txt40","TBX21"
"17057","NK cells%HPCA%1.txt41","AMZ2"
"17058","NK cells%HPCA%1.txt42","THAP1"
"17059","NK cells%HPCA%1.txt43","UBE2Q1"
"17060","NK cells%HPCA%1.txt44","CDKN2AIP"
"17061","NK cells%HPCA%1.txt45","RBM25"
"17062","NK cells%HPCA%1.txt46","DNAJB14"
"17063","NK cells%HPCA%1.txt47","OSBPL7"
"17064","NK cells%HPCA%1.txt48","TSTD2"
"17065","NK cells%HPCA%1.txt49","HIPK1"
"17066","NK cells%HPCA%1.txt50","NCR3"
"17067","NK cells%HPCA%1.txt51","C1orf174"
"17068","NK cells%HPCA%2.txt1","BAD"
"17069","NK cells%HPCA%2.txt2","CHRNE"
"17070","NK cells%HPCA%2.txt3","CTSW"
"17071","NK cells%HPCA%2.txt4","DR1"
"17072","NK cells%HPCA%2.txt5","GIPR"
"17073","NK cells%HPCA%2.txt6","GOLGA4"
"17074","NK cells%HPCA%2.txt7","GTF3C1"
"17075","NK cells%HPCA%2.txt8","GZMH"
"17076","NK cells%HPCA%2.txt9","IFNG"
"17077","NK cells%HPCA%2.txt10","KLRD1"
"17078","NK cells%HPCA%2.txt11","LAG3"
"17079","NK cells%HPCA%2.txt12","MGAT2"
"17080","NK cells%HPCA%2.txt13","NKG7"
"17081","NK cells%HPCA%2.txt14","PPP2CA"
"17082","NK cells%HPCA%2.txt15","PTGDR"
"17083","NK cells%HPCA%2.txt16","XCL1"
"17084","NK cells%HPCA%2.txt17","FBXW4"
"17085","NK cells%HPCA%2.txt18","SUPV3L1"
"17086","NK cells%HPCA%2.txt19","TSPYL1"
"17087","NK cells%HPCA%2.txt20","HIST1H3A"
"17088","NK cells%HPCA%2.txt21","RGS9"
"17089","NK cells%HPCA%2.txt22","IL18RAP"
"17090","NK cells%HPCA%2.txt23","NCR1"
"17091","NK cells%HPCA%2.txt24","RBM39"
"17092","NK cells%HPCA%2.txt25","NMUR1"
"17093","NK cells%HPCA%2.txt26","GNLY"
"17094","NK cells%HPCA%2.txt27","ZCCHC11"
"17095","NK cells%HPCA%2.txt28","LEMD3"
"17096","NK cells%HPCA%2.txt29","ASTE1"
"17097","NK cells%HPCA%2.txt30","TBX21"
"17098","NK cells%HPCA%2.txt31","IL21R"
"17099","NK cells%HPCA%2.txt32","AMZ2"
"17100","NK cells%HPCA%2.txt33","WBP11"
"17101","NK cells%HPCA%2.txt34","RSRC2"
"17102","NK cells%HPCA%2.txt35","ALG13"
"17103","NK cells%HPCA%2.txt36","COQ10B"
"17104","NK cells%HPCA%2.txt37","HIPK1"
"17105","NK cells%HPCA%3.txt1","BAD"
"17106","NK cells%HPCA%3.txt2","CD247"
"17107","NK cells%HPCA%3.txt3","SEPT7"
"17108","NK cells%HPCA%3.txt4","CHRNE"
"17109","NK cells%HPCA%3.txt5","DR1"
"17110","NK cells%HPCA%3.txt6","GIPR"
"17111","NK cells%HPCA%3.txt7","HNRNPL"
"17112","NK cells%HPCA%3.txt8","IFNG"
"17113","NK cells%HPCA%3.txt9","IL2RB"
"17114","NK cells%HPCA%3.txt10","MLH1"
"17115","NK cells%HPCA%3.txt11","NEK1"
"17116","NK cells%HPCA%3.txt12","NKG7"
"17117","NK cells%HPCA%3.txt13","PRF1"
"17118","NK cells%HPCA%3.txt14","PRKAG1"
"17119","NK cells%HPCA%3.txt15","PTGDR"
"17120","NK cells%HPCA%3.txt16","SBF1"
"17121","NK cells%HPCA%3.txt17","CCL4"
"17122","NK cells%HPCA%3.txt18","XCL1"
"17123","NK cells%HPCA%3.txt19","TBCC"
"17124","NK cells%HPCA%3.txt20","HIST1H3A"
"17125","NK cells%HPCA%3.txt21","NCR1"
"17126","NK cells%HPCA%3.txt22","GGPS1"
"17127","NK cells%HPCA%3.txt23","PRDX6"
"17128","NK cells%HPCA%3.txt24","ZBTB39"
"17129","NK cells%HPCA%3.txt25","YAF2"
"17130","NK cells%HPCA%3.txt26","SF3B4"
"17131","NK cells%HPCA%3.txt27","NMUR1"
"17132","NK cells%HPCA%3.txt28","WDR45"
"17133","NK cells%HPCA%3.txt29","GPATCH8"
"17134","NK cells%HPCA%3.txt30","ASTE1"
"17135","NK cells%HPCA%3.txt31","TBX21"
"17136","NK cells%HPCA%3.txt32","IL21R"
"17137","NK cells%HPCA%3.txt33","AMZ2"
"17138","NK cells%HPCA%3.txt34","THAP1"
"17139","NK cells%HPCA%3.txt35","UBE2Q1"
"17140","NK cells%HPCA%3.txt36","CDKN2AIP"
"17141","NK cells%HPCA%3.txt37","OSBPL7"
"17142","NK cells%HPCA%3.txt38","TSTD2"
"17143","NK cells%HPCA%3.txt39","NCR3"
"17144","NK cells%IRIS%1.txt1","FASLG"
"17145","NK cells%IRIS%1.txt2","KLRD1"
"17146","NK cells%IRIS%1.txt3","PTGDR"
"17147","NK cells%IRIS%1.txt4","PTPN4"
"17148","NK cells%IRIS%1.txt5","XCL1"
"17149","NK cells%IRIS%1.txt6","TKTL1"
"17150","NK cells%IRIS%1.txt7","IL18RAP"
"17151","NK cells%IRIS%1.txt8","NCR1"
"17152","NK cells%IRIS%1.txt9","ZMYND11"
"17153","NK cells%IRIS%1.txt10","SACM1L"
"17154","NK cells%IRIS%1.txt11","CD244"
"17155","NK cells%IRIS%1.txt12","AGK"
"17156","NK cells%IRIS%1.txt13","DNAJB14"
"17157","NK cells%IRIS%2.txt1","FASLG"
"17158","NK cells%IRIS%2.txt2","CTSW"
"17159","NK cells%IRIS%2.txt3","CX3CR1"
"17160","NK cells%IRIS%2.txt4","GZMM"
"17161","NK cells%IRIS%2.txt5","KLRD1"
"17162","NK cells%IRIS%2.txt6","MED1"
"17163","NK cells%IRIS%2.txt7","PTGDR"
"17164","NK cells%IRIS%2.txt8","PTPN4"
"17165","NK cells%IRIS%2.txt9","XCL1"
"17166","NK cells%IRIS%2.txt10","TKTL1"
"17167","NK cells%IRIS%2.txt11","TNFSF11"
"17168","NK cells%IRIS%2.txt12","IL18RAP"
"17169","NK cells%IRIS%2.txt13","ZNF264"
"17170","NK cells%IRIS%2.txt14","NCR1"
"17171","NK cells%IRIS%2.txt15","ZMYND11"
"17172","NK cells%IRIS%2.txt16","SACM1L"
"17173","NK cells%IRIS%2.txt17","CD244"
"17174","NK cells%IRIS%2.txt18","AGK"
"17175","NK cells%IRIS%2.txt19","DNAJB14"
"17176","NK cells%IRIS%3.txt1","KLRD1"
"17177","NK cells%IRIS%3.txt2","PTGDR"
"17178","NK cells%IRIS%3.txt3","PTPN4"
"17179","NK cells%IRIS%3.txt4","XCL1"
"17180","NK cells%IRIS%3.txt5","TKTL1"
"17181","NK cells%IRIS%3.txt6","IL18RAP"
"17182","NK cells%IRIS%3.txt7","NCR1"
"17183","NK cells%IRIS%3.txt8","DNAJB14"
"17184","NK cells%NOVERSHTERN%1.txt1","CHRNE"
"17185","NK cells%NOVERSHTERN%1.txt2","GIPR"
"17186","NK cells%NOVERSHTERN%1.txt3","IFNG"
"17187","NK cells%NOVERSHTERN%1.txt4","HIST1H3A"
"17188","NK cells%NOVERSHTERN%1.txt5","NCR1"
"17189","NK cells%NOVERSHTERN%1.txt6","NMUR1"
"17190","NK cells%NOVERSHTERN%1.txt7","ASTE1"
"17191","NK cells%NOVERSHTERN%1.txt8","TBX21"
"17192","NK cells%NOVERSHTERN%2.txt1","CHRNE"
"17193","NK cells%NOVERSHTERN%2.txt2","GIPR"
"17194","NK cells%NOVERSHTERN%2.txt3","IFNG"
"17195","NK cells%NOVERSHTERN%2.txt4","PRKAG1"
"17196","NK cells%NOVERSHTERN%2.txt5","HIST1H3A"
"17197","NK cells%NOVERSHTERN%2.txt6","NCR1"
"17198","NK cells%NOVERSHTERN%2.txt7","NMUR1"
"17199","NK cells%NOVERSHTERN%2.txt8","ASTE1"
"17200","NK cells%NOVERSHTERN%2.txt9","AMZ2"
"17201","NK cells%NOVERSHTERN%3.txt1","GZMH"
"17202","NK cells%NOVERSHTERN%3.txt2","GZMB"
"17203","NK cells%NOVERSHTERN%3.txt3","KLRD1"
"17204","NK cells%NOVERSHTERN%3.txt4","PRF1"
"17205","NK cells%NOVERSHTERN%3.txt5","NCR1"
"17206","NK cells%NOVERSHTERN%3.txt6","NMUR1"
"17207","NK cells%NOVERSHTERN%3.txt7","GNLY"
"17208","NK cells%NOVERSHTERN%3.txt8","CD160"
"17209","NK cells%NOVERSHTERN%3.txt9","TBX21"
"17210","NKT%NOVERSHTERN%1.txt1","CASP5"
"17211","NKT%NOVERSHTERN%1.txt2","PHKG1"
"17212","NKT%NOVERSHTERN%1.txt3","RARA"
"17213","NKT%NOVERSHTERN%1.txt4","S100B"
"17214","NKT%NOVERSHTERN%1.txt5","BEST1"
"17215","NKT%NOVERSHTERN%1.txt6","DOLK"
"17216","NKT%NOVERSHTERN%1.txt7","TP53TG5"
"17217","NKT%NOVERSHTERN%1.txt8","GMIP"
"17218","NKT%NOVERSHTERN%1.txt9","GSG1"
"17219","NKT%NOVERSHTERN%2.txt1","AMBN"
"17220","NKT%NOVERSHTERN%2.txt2","CASP5"
"17221","NKT%NOVERSHTERN%2.txt3","PHKG1"
"17222","NKT%NOVERSHTERN%2.txt4","RARA"
"17223","NKT%NOVERSHTERN%2.txt5","S100B"
"17224","NKT%NOVERSHTERN%2.txt6","SGCA"
"17225","NKT%NOVERSHTERN%2.txt7","TCOF1"
"17226","NKT%NOVERSHTERN%2.txt8","BEST1"
"17227","NKT%NOVERSHTERN%2.txt9","IL17B"
"17228","NKT%NOVERSHTERN%2.txt10","TP53TG5"
"17229","NKT%NOVERSHTERN%2.txt11","GMIP"
"17230","NKT%NOVERSHTERN%2.txt12","L1TD1"
"17231","NKT%NOVERSHTERN%3.txt1","PHKG1"
"17232","NKT%NOVERSHTERN%3.txt2","RARA"
"17233","NKT%NOVERSHTERN%3.txt3","BEST1"
"17234","NKT%NOVERSHTERN%3.txt4","ARPC1A"
"17235","NKT%NOVERSHTERN%3.txt5","TP53TG5"
"17236","NKT%NOVERSHTERN%3.txt6","L1TD1"
"17237","NKT%NOVERSHTERN%3.txt7","KLHL26"
"17238","NKT%NOVERSHTERN%3.txt8","GEMIN7"
"17239","NKT%NOVERSHTERN%3.txt9","GSG1"
"17240","NKT%NOVERSHTERN%3.txt10","PMFBP1"
"17241","Osteoblast%FANTOM%1.txt1","BMPR1A"
"17242","Osteoblast%FANTOM%1.txt2","COMP"
"17243","Osteoblast%FANTOM%1.txt3","DCTD"
"17244","Osteoblast%FANTOM%1.txt4","DYNC1LI2"
"17245","Osteoblast%FANTOM%1.txt5","EPYC"
"17246","Osteoblast%FANTOM%1.txt6","GRSF1"
"17247","Osteoblast%FANTOM%1.txt7","IBSP"
"17248","Osteoblast%FANTOM%1.txt8","MFAP3"
"17249","Osteoblast%FANTOM%1.txt9","PRELP"
"17250","Osteoblast%FANTOM%1.txt10","SGCG"
"17251","Osteoblast%FANTOM%1.txt11","UBE2L3"
"17252","Osteoblast%FANTOM%1.txt12","COL14A1"
"17253","Osteoblast%FANTOM%1.txt13","ITGA8"
"17254","Osteoblast%FANTOM%1.txt14","EIF2S2"
"17255","Osteoblast%FANTOM%1.txt15","KIF3B"
"17256","Osteoblast%FANTOM%1.txt16","LAPTM4A"
"17257","Osteoblast%FANTOM%1.txt17","APPBP2"
"17258","Osteoblast%FANTOM%1.txt18","MAB21L2"
"17259","Osteoblast%FANTOM%1.txt19","ILVBL"
"17260","Osteoblast%FANTOM%1.txt20","XPOT"
"17261","Osteoblast%FANTOM%1.txt21","DOLK"
"17262","Osteoblast%FANTOM%1.txt22","ICMT"
"17263","Osteoblast%FANTOM%1.txt23","TMEM50A"
"17264","Osteoblast%FANTOM%1.txt24","CBY1"
"17265","Osteoblast%FANTOM%1.txt25","RPS6KC1"
"17266","Osteoblast%FANTOM%1.txt26","COPS7A"
"17267","Osteoblast%FANTOM%1.txt27","MYOZ2"
"17268","Osteoblast%FANTOM%1.txt28","NUDT9"
"17269","Osteoblast%FANTOM%1.txt29","RNF121"
"17270","Osteoblast%FANTOM%1.txt30","LIN7C"
"17271","Osteoblast%FANTOM%1.txt31","DHX32"
"17272","Osteoblast%FANTOM%1.txt32","IL26"
"17273","Osteoblast%FANTOM%1.txt33","STARD7"
"17274","Osteoblast%FANTOM%1.txt34","C5orf15"
"17275","Osteoblast%FANTOM%1.txt35","PAPPA2"
"17276","Osteoblast%FANTOM%1.txt36","EBF2"
"17277","Osteoblast%FANTOM%1.txt37","ATG9A"
"17278","Osteoblast%FANTOM%1.txt38","MUL1"
"17279","Osteoblast%FANTOM%1.txt39","TM2D3"
"17280","Osteoblast%FANTOM%1.txt40","UNC119B"
"17281","Osteoblast%FANTOM%1.txt41","LRRC15"
"17282","Osteoblast%FANTOM%2.txt1","ARCN1"
"17283","Osteoblast%FANTOM%2.txt2","BMPR1A"
"17284","Osteoblast%FANTOM%2.txt3","DYNC1LI2"
"17285","Osteoblast%FANTOM%2.txt4","EPYC"
"17286","Osteoblast%FANTOM%2.txt5","GRSF1"
"17287","Osteoblast%FANTOM%2.txt6","HTR2A"
"17288","Osteoblast%FANTOM%2.txt7","IBSP"
"17289","Osteoblast%FANTOM%2.txt8","MFAP3"
"17290","Osteoblast%FANTOM%2.txt9","PSMB5"
"17291","Osteoblast%FANTOM%2.txt10","SGCG"
"17292","Osteoblast%FANTOM%2.txt11","UBE2L3"
"17293","Osteoblast%FANTOM%2.txt12","COL14A1"
"17294","Osteoblast%FANTOM%2.txt13","ITGA8"
"17295","Osteoblast%FANTOM%2.txt14","KIF3B"
"17296","Osteoblast%FANTOM%2.txt15","EIF4E2"
"17297","Osteoblast%FANTOM%2.txt16","FRMPD4"
"17298","Osteoblast%FANTOM%2.txt17","APPBP2"
"17299","Osteoblast%FANTOM%2.txt18","MAB21L2"
"17300","Osteoblast%FANTOM%2.txt19","YME1L1"
"17301","Osteoblast%FANTOM%2.txt20","ILVBL"
"17302","Osteoblast%FANTOM%2.txt21","XPOT"
"17303","Osteoblast%FANTOM%2.txt22","ICMT"
"17304","Osteoblast%FANTOM%2.txt23","CBY1"
"17305","Osteoblast%FANTOM%2.txt24","RPS6KC1"
"17306","Osteoblast%FANTOM%2.txt25","MYOZ2"
"17307","Osteoblast%FANTOM%2.txt26","RNF121"
"17308","Osteoblast%FANTOM%2.txt27","LIN7C"
"17309","Osteoblast%FANTOM%2.txt28","NPLOC4"
"17310","Osteoblast%FANTOM%2.txt29","IL26"
"17311","Osteoblast%FANTOM%2.txt30","STARD7"
"17312","Osteoblast%FANTOM%2.txt31","PAPPA2"
"17313","Osteoblast%FANTOM%2.txt32","EBF2"
"17314","Osteoblast%FANTOM%2.txt33","FTO"
"17315","Osteoblast%FANTOM%2.txt34","TM2D3"
"17316","Osteoblast%FANTOM%2.txt35","UNC119B"
"17317","Osteoblast%FANTOM%2.txt36","FAM168B"
"17318","Osteoblast%FANTOM%2.txt37","LRRC15"
"17319","Osteoblast%FANTOM%2.txt38","YIPF6"
"17320","Osteoblast%FANTOM%3.txt1","ARCN1"
"17321","Osteoblast%FANTOM%3.txt2","BMPR1A"
"17322","Osteoblast%FANTOM%3.txt3","COMP"
"17323","Osteoblast%FANTOM%3.txt4","DCTD"
"17324","Osteoblast%FANTOM%3.txt5","DYNC1LI2"
"17325","Osteoblast%FANTOM%3.txt6","EPYC"
"17326","Osteoblast%FANTOM%3.txt7","GRSF1"
"17327","Osteoblast%FANTOM%3.txt8","HLCS"
"17328","Osteoblast%FANTOM%3.txt9","IBSP"
"17329","Osteoblast%FANTOM%3.txt10","MFAP3"
"17330","Osteoblast%FANTOM%3.txt11","PRELP"
"17331","Osteoblast%FANTOM%3.txt12","PSMB5"
"17332","Osteoblast%FANTOM%3.txt13","SGCD"
"17333","Osteoblast%FANTOM%3.txt14","SGCG"
"17334","Osteoblast%FANTOM%3.txt15","UBE2L3"
"17335","Osteoblast%FANTOM%3.txt16","COL14A1"
"17336","Osteoblast%FANTOM%3.txt17","ITGA8"
"17337","Osteoblast%FANTOM%3.txt18","EIF2S2"
"17338","Osteoblast%FANTOM%3.txt19","KIF3B"
"17339","Osteoblast%FANTOM%3.txt20","LAPTM4A"
"17340","Osteoblast%FANTOM%3.txt21","FRMPD4"
"17341","Osteoblast%FANTOM%3.txt22","YAP1"
"17342","Osteoblast%FANTOM%3.txt23","APPBP2"
"17343","Osteoblast%FANTOM%3.txt24","MAB21L2"
"17344","Osteoblast%FANTOM%3.txt25","YME1L1"
"17345","Osteoblast%FANTOM%3.txt26","ILVBL"
"17346","Osteoblast%FANTOM%3.txt27","XPOT"
"17347","Osteoblast%FANTOM%3.txt28","DOLK"
"17348","Osteoblast%FANTOM%3.txt29","TRIM32"
"17349","Osteoblast%FANTOM%3.txt30","ZNF629"
"17350","Osteoblast%FANTOM%3.txt31","ICMT"
"17351","Osteoblast%FANTOM%3.txt32","TMEM50A"
"17352","Osteoblast%FANTOM%3.txt33","MKRN2"
"17353","Osteoblast%FANTOM%3.txt34","CBY1"
"17354","Osteoblast%FANTOM%3.txt35","TRAF3IP1"
"17355","Osteoblast%FANTOM%3.txt36","RPS6KC1"
"17356","Osteoblast%FANTOM%3.txt37","COPS7A"
"17357","Osteoblast%FANTOM%3.txt38","AMOTL2"
"17358","Osteoblast%FANTOM%3.txt39","MYOZ2"
"17359","Osteoblast%FANTOM%3.txt40","NUDT9"
"17360","Osteoblast%FANTOM%3.txt41","RNF121"
"17361","Osteoblast%FANTOM%3.txt42","LIN7C"
"17362","Osteoblast%FANTOM%3.txt43","NPLOC4"
"17363","Osteoblast%FANTOM%3.txt44","DHX32"
"17364","Osteoblast%FANTOM%3.txt45","IL26"
"17365","Osteoblast%FANTOM%3.txt46","KCMF1"
"17366","Osteoblast%FANTOM%3.txt47","STARD7"
"17367","Osteoblast%FANTOM%3.txt48","C5orf15"
"17368","Osteoblast%FANTOM%3.txt49","CCDC47"
"17369","Osteoblast%FANTOM%3.txt50","PAPPA2"
"17370","Osteoblast%FANTOM%3.txt51","EBF2"
"17371","Osteoblast%FANTOM%3.txt52","ATG9A"
"17372","Osteoblast%FANTOM%3.txt53","FTO"
"17373","Osteoblast%FANTOM%3.txt54","TMEM185B"
"17374","Osteoblast%FANTOM%3.txt55","MUL1"
"17375","Osteoblast%FANTOM%3.txt56","TM2D3"
"17376","Osteoblast%FANTOM%3.txt57","UNC119B"
"17377","Osteoblast%FANTOM%3.txt58","FAM168B"
"17378","Osteoblast%FANTOM%3.txt59","LRRC15"
"17379","Osteoblast%FANTOM%3.txt60","DPY19L4"
"17380","Osteoblast%HPCA%1.txt1","ACTG1"
"17381","Osteoblast%HPCA%1.txt2","RHOA"
"17382","Osteoblast%HPCA%1.txt3","CCKAR"
"17383","Osteoblast%HPCA%1.txt4","EXTL1"
"17384","Osteoblast%HPCA%1.txt5","FOXC2"
"17385","Osteoblast%HPCA%1.txt6","GGCX"
"17386","Osteoblast%HPCA%1.txt7","GLUD1"
"17387","Osteoblast%HPCA%1.txt8","HIST1H1A"
"17388","Osteoblast%HPCA%1.txt9","NFATC4"
"17389","Osteoblast%HPCA%1.txt10","PGK1"
"17390","Osteoblast%HPCA%1.txt11","SLC9A5"
"17391","Osteoblast%HPCA%1.txt12","TUB"
"17392","Osteoblast%HPCA%1.txt13","ZNF16"
"17393","Osteoblast%HPCA%1.txt14","GDF5"
"17394","Osteoblast%HPCA%1.txt15","SSNA1"
"17395","Osteoblast%HPCA%1.txt16","EIF3G"
"17396","Osteoblast%HPCA%1.txt17","FIBP"
"17397","Osteoblast%HPCA%1.txt18","LONP1"
"17398","Osteoblast%HPCA%1.txt19","ABCF2"
"17399","Osteoblast%HPCA%1.txt20","RNF41"
"17400","Osteoblast%HPCA%1.txt21","ARPC1A"
"17401","Osteoblast%HPCA%1.txt22","MAB21L2"
"17402","Osteoblast%HPCA%1.txt23","TXNL4A"
"17403","Osteoblast%HPCA%1.txt24","CBY1"
"17404","Osteoblast%HPCA%1.txt25","TRPC4AP"
"17405","Osteoblast%HPCA%1.txt26","CHMP2A"
"17406","Osteoblast%HPCA%1.txt27","ARL6IP4"
"17407","Osteoblast%HPCA%1.txt28","TMED9"
"17408","Osteoblast%HPCA%1.txt29","GLT8D1"
"17409","Osteoblast%HPCA%1.txt30","PCDHGA11"
"17410","Osteoblast%HPCA%1.txt31","IFT46"
"17411","Osteoblast%HPCA%1.txt32","CUEDC2"
"17412","Osteoblast%HPCA%1.txt33","FIP1L1"
"17413","Osteoblast%HPCA%1.txt34","SFXN3"
"17414","Osteoblast%HPCA%1.txt35","TMEM222"
"17415","Osteoblast%HPCA%2.txt1","RHOA"
"17416","Osteoblast%HPCA%2.txt2","EXTL1"
"17417","Osteoblast%HPCA%2.txt3","GGCX"
"17418","Osteoblast%HPCA%2.txt4","NFATC4"
"17419","Osteoblast%HPCA%2.txt5","ZNF16"
"17420","Osteoblast%HPCA%2.txt6","GDF5"
"17421","Osteoblast%HPCA%2.txt7","FIBP"
"17422","Osteoblast%HPCA%2.txt8","LONP1"
"17423","Osteoblast%HPCA%2.txt9","ABCF2"
"17424","Osteoblast%HPCA%2.txt10","MAB21L2"
"17425","Osteoblast%HPCA%2.txt11","TXNL4A"
"17426","Osteoblast%HPCA%2.txt12","CHMP2A"
"17427","Osteoblast%HPCA%2.txt13","ARL6IP4"
"17428","Osteoblast%HPCA%2.txt14","PCDHGA11"
"17429","Osteoblast%HPCA%2.txt15","CUEDC2"
"17430","Osteoblast%HPCA%2.txt16","TMEM222"
"17431","Osteoblast%HPCA%3.txt1","ACTG1"
"17432","Osteoblast%HPCA%3.txt2","RHOA"
